LpId,LpTypeId,externalCameraId,x,y,Date,Hour,,,
1038432,1,LPR-HIK-JER-5,35.241687,31.809385,1/6/2024,35:04.1,,,No
1038432,1,LPR-HIK-JER-4,35.2420857,31.808259,1/6/2024,35:11.3,,,No
1146937,4,38_83,35.02,31.4902,1/6/2024,40:49.2,,,No
1146937,4,38_82,35.02,31.4902,1/6/2024,41:03.1,,,No
10995803,1,LPR-HIK-JER-38,35.261584,31.783971,1/6/2024,44:22.5,,,No
10995803,1,LPR-HIK-JER-126,35.263757,31.783185,1/6/2024,44:37.7,,,No
1146937,4,1183_82,35.047954,31.481308,1/6/2024,44:41.2,,,No
1146937,4,1183_81,35.047954,31.481308,1/6/2024,45:07.2,,,No
1146937,4,1160_91,35.0558,31.486,1/6/2024,45:32.4,,,No
1146937,4,24_92,35.095634,31.497428,1/6/2024,48:30.1,,,No
1146937,4,48_91,35.1183,31.5003,1/6/2024,50:09.3,,,No
1146937,4,129_92,35.133017,31.504973,1/6/2024,51:39.5,,,No
1146937,4,129_91,35.133017,31.504973,1/6/2024,51:46.2,,,No
10809403,4,5127_91,35.291194,31.768001,1/6/2024,03:07.7,,,No
1019766,1,LPR-HIK-MKZ-41,35.03873,32.2802,1/7/2024,38:00.1,,,No
1037731,1,LPR-HIK-JER-16,35.191218,31.800925,1/6/2024,15:54.3,,,No
1131937,1,LPR-HIK-JER-126,35.263757,31.783185,1/6/2024,16:38.4,,,No
1131937,4,5127_93,35.291194,31.768001,1/6/2024,19:57.4,,,No
1003885,1,LPR-HIK-MKZ-75,35.032443,31.94204,1/7/2024,46:11.7,,,No
1021160,1,LPR-HIK-JER-1,35.252192,31.827897,1/6/2024,27:25.9,,,No
1109938,1,LPR-HIK-MKZ-43,35.00765,32.10786,1/6/2024,55:13.0,,,No
1109938,1,LPR-HIK-MKZ-252,35.00765,32.10786,1/6/2024,55:15.1,,,No
1109938,1,Site65112EastFront,35.1388079,32.1090917,1/7/2024,02:58.9,,,No
1109938,1,Site66KikarFront1,35.16501,32.10894,1/7/2024,04:43.3,,,No
1075334,1,Site46611WestFront2,35.255702,31.854076,1/7/2024,20:00.0,,,No
1075334,4,249_92,35.2519787,31.832347,1/7/2024,22:36.2,,,No
1109938,1,Site59SouthFront1,35.28943816,32.04896004,1/7/2024,24:02.0,,,No
1086871,1,LPR-HIK-JER-3,35.191073,31.72583,1/7/2024,39:19.1,,,No
1086871,1,LPR-HIK-JER-114,35.169831,31.70624,1/7/2024,41:33.0,,,No
1155634,1,LPR-HIK-JER-126,35.263757,31.783185,1/7/2024,18:36.3,,,No
1155634,1,LPR-HIK-JER-71,35.2897828,31.7841793,1/7/2024,23:46.0,,,No
1155634,1,LPR-HIK-JER-58-1,35.263174,31.783818,1/7/2024,25:50.6,,,No
11123203,1,LPR-HIK-JER-13,35.19439,31.80083,1/7/2024,38:31.7,,,No
10836602,4,136_92,35.289894,31.767723,1/7/2024,20:57.5,,,No
1093754,1,LPR-HIK-JER-16,35.191218,31.800925,1/7/2024,21:47.1,,,No
10836602,1,LPR-HIK-JER-161,35.263855,31.783369,1/7/2024,24:29.0,,,No
10836602,1,LPR-HIK-JER-13,35.19439,31.80083,1/7/2024,31:40.7,,,No
11123203,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,1/7/2024,07:15.9,,,No
1064034,4,249_92,35.2519787,31.832347,1/7/2024,32:42.1,,,No
1098463,4,63_82,35.0596,32.1837,1/7/2024,34:00.4,,,No
1098463,1,LPR-HIK-SHY-9-2,35.051267,32.182495,1/7/2024,34:42.9,,,No
1098463,4,9187_91,35.03019,32.183328,1/7/2024,36:07.9,,,No
1098463,4,0166_91,35.01049,32.187153,1/7/2024,37:38.0,,,No
10809403,1,LPR-HIK-JER-38,35.261584,31.783971,1/7/2024,47:35.8,,,No
10809403,1,LPR-HIK-JER-126,35.263757,31.783185,1/7/2024,47:47.5,,,No
10809403,4,5127_93,35.291194,31.768001,1/7/2024,50:57.9,,,No
1075874,1,Site102202NorthRear,35.24851886,31.70364398,1/7/2024,11:04.5,,,No
1075874,1,LPR-HIK-JER-123,35.246901,31.714872,1/7/2024,12:24.5,,,No
1085888,1,LPR-HIK-JER-32-1,35.216183,31.860145,1/7/2024,23:18.9,,,No
1085888,1,LPR-HIK-MKZ-19,35.043621,31.896993,1/7/2024,37:52.5,,,No
1075874,1,LPR-HIK-JER-130-2,35.221492,31.860571,1/7/2024,59:56.4,,,No
1096334,1,LPR-HIK-JER-13,35.19439,31.80083,1/7/2024,15:31.5,,,No
11221202,4,9908_03,35.469469,31.948276,1/7/2024,19:58.1,,,No
1013437,1,Site66WestFront2,35.165001,32.109673,1/7/2024,20:59.0,,,No
1075874,1,LPR-HIK-JER-130-1,35.221492,31.860571,1/7/2024,21:50.2,,,No
11221202,4,9901_01,35.463069,31.908981,1/7/2024,22:29.5,,,No
1037731,1,LPR-HIK-JER-32-1,35.216183,31.860145,1/7/2024,31:43.0,,,No
11221202,1,LPR-HIK-SHY-18-2,35.449332,31.801654,1/7/2024,32:58.1,,,No
1043388,1,LPR-HIK-MKZ-19,35.043621,31.896993,1/7/2024,40:34.0,,,No
11628203,1,LPR-HIK-MKZ-43,35.00765,32.10786,1/7/2024,41:07.6,,,No
11628203,1,LPR-HIK-MKZ-252,35.00765,32.10786,1/7/2024,41:08.4,,,No
11221202,1,LPR-HIK-JER-71,35.2897828,31.7841793,1/7/2024,43:42.0,,,No
1019852,1,LPR-HIK-JER-160,35.263806,31.783301,1/7/2024,44:19.1,,,No
1003587,1,LPR-HIK-JER-3,35.191073,31.72583,1/7/2024,36:33.3,,,No
11177501,1,LPR-HIK-JER-11,35.232735,31.723975,1/7/2024,45:00.7,,,No
11221202,1,LPR-HIK-JER-160,35.263806,31.783301,1/7/2024,45:50.4,,,No
11177501,1,LPR-HIK-JER-124,35.246901,31.714872,1/7/2024,47:44.2,,,No
10995803,1,LPR-HIK-JER-159,35.263855,31.783369,1/7/2024,47:52.2,,,No
11628203,4,135_81,35.1269,32.104,1/7/2024,49:32.0,,,No
11628203,4,135_82,35.1269,32.104,1/7/2024,49:40.0,,,No
11177501,1,Site102202NorthRear,35.24851886,31.70364398,1/7/2024,56:04.0,,,No
10711301,4,229_82,35.043535,31.967296,1/7/2024,56:52.9,,,No
1003587,1,LPR-HIK-JER-114,35.169831,31.70624,1/7/2024,41:34.7,,,No
1110168,4,8160_82,35.1582,32.2078,1/7/2024,57:52.2,,,No
1110168,1,Site1EastFront2,35.1744159,32.21665017,1/7/2024,59:59.5,,,No
1110168,1,Site1NorthRear,35.17583168,32.21702375,1/7/2024,00:25.3,,,No
10711301,1,LPR-HIK-MKZ-75,35.032443,31.94204,1/7/2024,02:06.8,,,No
11177501,1,LPR-HIK-JER-123,35.246901,31.714872,1/7/2024,02:29.2,,,No
1018934,4,30_901,35.157733,31.704161,1/7/2024,21:25.1,,,No
1049673,4,63_82,35.0596,32.1837,1/7/2024,21:51.6,,,No
1049673,1,LPR-HIK-SHY-9-2,35.051267,32.182495,1/7/2024,22:32.0,,,No
10959402,4,5127_91,35.291194,31.768001,1/7/2024,23:47.0,,,No
1049673,4,9187_91,35.03019,32.183328,1/7/2024,23:58.7,,,No
1004134,1,LPR-HIK-JER-27,35.17641,31.743485,1/7/2024,45:37.1,,,No
1049673,4,131_91,35.012236,32.187282,1/7/2024,25:21.2,,,No
1049673,4,0166_91,35.01049,32.187153,1/7/2024,25:59.4,,,No
1049673,1,LPR-HIK-MKZ-140,35.000488,32.185502,1/7/2024,27:02.1,,,No
1004134,1,LPR-HIK-JER-131,35.170835,31.742552,1/7/2024,46:18.5,,,No
1036276,1,LPR-HIK-JER-13,35.19439,31.80083,1/7/2024,30:07.5,,,No
10959402,1,LPR-HIK-JER-160,35.263806,31.783301,1/7/2024,30:10.0,,,No
1037476,4,6233_82,34.942919,31.359152,1/7/2024,38:55.2,,,No
1037476,1,LPR-HIK-DRM-157,34.934131,31.345369,1/7/2024,39:43.7,,,No
1037476,1,LPR-HIK-DRM-156,34.934131,31.345369,1/7/2024,39:44.3,,,No
1071052,4,6233_82,34.942919,31.359152,1/7/2024,42:32.0,,,No
1105484,4,9911_02,35.470212,32.054765,1/7/2024,42:38.1,,,No
1105484,1,LPR-HIK-SHY-25,35.463757,32.048606,1/7/2024,43:26.8,,,No
1105484,4,9902_01,35.463069,31.908981,1/7/2024,43:30.5,,,No
1071052,1,LPR-HIK-DRM-157,34.934131,31.345369,1/7/2024,43:32.5,,,No
1071052,1,LPR-HIK-DRM-6,34.933608,31.343694,1/7/2024,43:39.7,,,No
1105484,1,LPR-HIK-SHY-30-2,35.462968,32.048372,1/7/2024,43:41.3,,,No
1098463,1,LPR-HIK-MKZ-7,34.998507,32.184376,1/7/2024,46:22.7,,,No
1144737,4,283_91,35.35136,31.834513,1/7/2024,46:51.0,,,No
1098463,1,LPR-HIK-MKZ-8,34.99917,32.18477,1/7/2024,47:05.3,,,No
10810602,1,LPR-HIK-MKZ-3,35.005095,32.040869,1/7/2024,47:35.2,,,No
1098463,4,0166_91,35.01049,32.187153,1/7/2024,47:56.1,,,No
11028103,1,LPR-HIK-JER-71,35.2897828,31.7841793,1/7/2024,48:19.6,,,No
1098463,4,131_91,35.012236,32.187282,1/7/2024,48:19.7,,,No
1098463,4,0190_91,35.031223,32.183635,1/7/2024,50:04.9,,,No
11028103,1,LPR-HIK-JER-160,35.263806,31.783301,1/7/2024,50:56.3,,,No
1098463,1,LPR-HIK-SHY-9-1,35.051267,32.182495,1/7/2024,51:57.4,,,No
1098463,4,63_81,35.05960435,32.18369923,1/7/2024,53:07.5,,,No
1098463,4,63_82,35.0596,32.1837,1/7/2024,53:11.0,,,No
1144737,1,LPR-HIK-JER-71,35.2897828,31.7841793,1/7/2024,56:42.6,,,No
11022603,1,LPR-HIK-SHY-27,35.1168853,32.1131699,1/7/2024,58:38.0,,,No
1144737,1,LPR-HIK-JER-161,35.263855,31.783369,1/7/2024,58:42.2,,,No
11022603,1,Site65161EastRear,35.1420641,32.1095346,1/7/2024,03:14.2,,,No
11022603,1,Site66KikarFront2,35.16501,32.10894,1/7/2024,04:52.6,,,No
1077013,4,136_92,35.289894,31.767723,1/7/2024,06:24.6,,,No
1128237,4,5127_91,35.291194,31.768001,1/7/2024,08:13.5,,,No
1077013,1,LPR-HIK-JER-70,35.289782,31.784179,1/7/2024,08:48.3,,,No
1077462,4,9910_02,35.504576,32.325731,1/7/2024,09:58.0,,,No
1031584,4,1025_901,35.103834,32.091554,1/7/2024,10:13.6,,,No
1165768,1,LPR-HIK-JER-51,35.111099,31.718702,1/7/2024,10:37.4,,,No
1165768,1,LPR-HIK-JER-121,35.119739,31.716478,1/7/2024,11:34.6,,,No
1105484,1,LPR-HIK-SHY-30-1,35.462968,32.048372,1/7/2024,12:06.5,,,No
1105484,4,227_91,35.463324,32.04817,1/7/2024,12:11.1,,,No
1077013,1,LPR-HIK-JER-161,35.263855,31.783369,1/7/2024,12:24.4,,,No
1105484,4,9902_02,35.463069,31.908981,1/7/2024,12:25.8,,,No
1105484,1,LPR-HIK-SHY-22-2,35.463311,32.046753,1/7/2024,12:42.8,,,No
1146937,1,GUSHLPR1,35.1328485,31.64688789,1/7/2024,43:24.6,,,No
1086810,4,181_82,35.389266,31.819366,1/7/2024,14:10.5,,,No
1128237,1,LPR-HIK-JER-160,35.263806,31.783301,1/7/2024,14:23.9,,,No
1105484,4,4140_82,35.445775,32.022748,1/7/2024,14:55.1,,,No
1077462,4,9906_02,35.508154,32.370849,1/7/2024,15:48.1,,,No
1077462,1,LPR-HIK-ZFN-7,35.495444,32.400118,1/7/2024,18:41.1,,,No
1030385,4,212_91,35.061945,31.369937,1/7/2024,19:23.1,,,No
1105484,4,9908_03,35.469469,31.948276,1/7/2024,21:30.3,,,No
11464501,4,30_901,35.157733,31.704161,1/7/2024,22:14.4,,,No
11645703,4,283_91,35.35136,31.834513,1/7/2024,24:25.1,,,No
1077013,1,LPR-HIK-JER-13,35.19439,31.80083,1/7/2024,25:32.7,,,No
1105484,4,9901_01,35.463069,31.908981,1/7/2024,25:35.9,,,No
1105484,4,189_82,35.461481,31.895099,1/7/2024,26:50.1,,,No
1128237,1,LPR-HIK-JER-13,35.19439,31.80083,1/7/2024,27:51.4,,,No
1085888,1,LPR-HIK-JER-13,35.19439,31.80083,1/7/2024,28:35.5,,,No
10908901,1,LPR-HIK-MKZ-3,35.005095,32.040869,1/7/2024,35:47.3,,,No
1165768,1,LPR-HIK-JER-77,35.1227,31.7134,1/7/2024,39:11.5,,,No
10821101,1,LPR-HIK-JER-77,35.1227,31.7134,1/7/2024,46:30.1,,,No
1105484,1,LPR-HIK-SHY-18-2,35.449332,31.801654,1/7/2024,48:26.1,,,No
11395901,1,Site9WestRear1,35.11716428,31.65516009,1/7/2024,48:41.6,,,No
11395901,1,Site9NorthRear1,35.11632433,31.65582633,1/7/2024,48:51.6,,,No
1105484,4,181_82,35.389266,31.819366,1/7/2024,54:06.6,,,No
11395901,4,1168_82,35.0742,31.6693,1/7/2024,54:42.4,,,No
11395901,1,LPR-HIK-JER-68,35.05324,31.67078,1/7/2024,56:47.5,,,No
1030385,1,LPR-HIK-DRM-9,35.112829,31.372193,1/7/2024,59:11.5,,,No
11395901,1,LPR-HIK-JER-83-1,35.0062,31.6753,1/7/2024,00:37.5,,,No
1054379,4,30_901,35.157733,31.704161,1/7/2024,03:14.0,,,No
1093754,1,LPR-HIK-JER-26,35.17698,31.87185,1/7/2024,03:56.5,,,No
1105484,1,LPR-HIK-JER-159,35.263855,31.783369,1/7/2024,06:13.7,,,No
1147561,1,LPR-HIK-JER-77,35.1227,31.7134,1/7/2024,08:04.4,,,No
1015661,1,LPR-HIK-JER-130-1,35.221492,31.860571,1/7/2024,10:23.3,,,No
1015661,1,LPR-HIK-JER-32-1,35.216183,31.860145,1/7/2024,11:08.0,,,No
1093754,1,LPR-HIK-MKZ-19,35.043621,31.896993,1/7/2024,12:40.1,,,No
1077013,1,LPR-HIK-JER-16,35.191218,31.800925,1/7/2024,16:45.3,,,No
1067533,1,LPR-HIK-DRM-157,34.934131,31.345369,1/7/2024,21:54.1,,,No
1067533,1,LPR-HIK-DRM-156,34.934131,31.345369,1/7/2024,21:54.4,,,No
11169003,1,LPR-HIK-JER-159,35.263855,31.783369,1/7/2024,23:29.3,,,No
11022603,1,Site66WestFront1,35.165001,32.109673,1/7/2024,24:38.4,,,No
1015661,1,LPR-HIK-JER-130-2,35.221492,31.860571,1/7/2024,25:35.0,,,No
11022603,4,141_90,35.1377,32.1098,1/7/2024,26:26.8,,,No
10710501,4,9910_03,35.504576,32.325731,1/7/2024,26:32.0,,,No
10710501,4,9910_02,35.504576,32.325731,1/7/2024,26:33.5,,,No
1077013,1,LPR-HIK-JER-38,35.261584,31.783971,1/7/2024,26:48.0,,,No
1077013,1,LPR-HIK-JER-126,35.263757,31.783185,1/7/2024,27:04.0,,,No
11628203,4,135_82,35.1269,32.104,1/7/2024,28:55.0,,,No
11628203,4,135_81,35.1269,32.104,1/7/2024,29:03.0,,,No
11022603,1,LPR-HIK-SHY-26,35.116581,32.113416,1/7/2024,29:23.4,,,No
11628203,1,Site65111EastFront,35.140477,32.10947,1/7/2024,30:29.5,,,No
11628203,1,Site65162EastRear,35.142064,32.109535,1/7/2024,30:48.4,,,No
1081132,1,LPR-HIK-JER-51,35.111099,31.718702,1/7/2024,31:15.4,,,No
1081132,1,LPR-HIK-JER-121,35.119739,31.716478,1/7/2024,32:14.1,,,No
11628203,1,Site66SouthFront1,35.165373,32.108801,1/7/2024,32:44.8,,,No
1147561,1,LPR-HIK-JER-138,35.205139,31.728214,1/7/2024,33:25.3,,,No
10710501,1,LPR-HIK-ZFN-7,35.495444,32.400118,1/7/2024,33:50.8,,,No
10872302,1,LPR-HIK-JER-16,35.191218,31.800925,1/7/2024,39:40.6,,,No
11572501,1,LPR-HIK-DRM-58,34.9336548,31.3438859,1/7/2024,40:35.6,,,No
11572501,4,6233_81,34.942919,31.359152,1/7/2024,45:07.3,,,No
1086810,4,99_93,35.3268237,31.8057158,1/7/2024,47:25.6,,,No
11169003,1,LPR-HIK-MKZ-20,35.043621,31.896993,1/7/2024,48:07.2,,,No
1026167,4,0874_93,34.996443,32.18798,1/7/2024,48:52.7,,,No
1122050,1,Site15NorthRear1,35.159819,31.685534,1/7/2024,36:21.4,,,No
1026167,4,0874_93,34.996443,32.18798,1/7/2024,48:53.4,,,No
1026167,1,LPR-HIK-MKZ-140,35.000488,32.185502,1/7/2024,50:35.1,,,No
1057662,1,LPR-HIK-JER-77,35.1227,31.7134,1/7/2024,57:22.8,,,No
1057662,1,LPR-HIK-JER-122,35.119916,31.716628,1/7/2024,58:03.4,,,No
11329903,1,LPR-HIK-JER-32-1,35.216183,31.860145,1/7/2024,59:14.6,,,No
1022939,1,LPR-HIK-JER-13,35.19439,31.80083,1/7/2024,00:28.2,,,No
1059388,4,86_901,35.15813,31.68419,1/7/2024,01:49.2,,,No
11329903,1,LPR-HIK-JER-20,35.17509,31.85727,1/7/2024,05:43.0,,,No
1121073,1,LPR-HIK-SHY-9-2,35.051267,32.182495,1/7/2024,05:52.4,,,No
1121073,4,9187_91,35.03019,32.183328,1/7/2024,07:32.3,,,No
1024168,1,LPR-HIK-JER-28-1,35.224568,31.853262,1/7/2024,08:24.6,,,No
1059388,1,GUSHLPR1,35.1328485,31.64688789,1/7/2024,08:56.9,,,No
1121073,1,LPR-HIK-MKZ-140,35.000488,32.185502,1/7/2024,10:29.3,,,No
1091539,1,LPR-HIK-JER-133,35.22762,31.862441,1/7/2024,11:10.6,,,No
11475201,1,LPR-HIK-JER-1,35.252192,31.827897,1/7/2024,13:49.1,,,No
1091539,1,LPR-HIK-JER-130-1,35.221492,31.860571,1/7/2024,14:05.9,,,No
1027485,4,5127_93,35.291194,31.768001,1/7/2024,14:40.9,,,No
1024168,1,LPR-HIK-JER-32-1,35.216183,31.860145,1/7/2024,16:11.2,,,No
1000963,1,LPR-HIK-JER-38,35.261584,31.783971,1/7/2024,59:35.0,,,No
1000963,1,LPR-HIK-JER-126,35.263757,31.783185,1/7/2024,59:49.8,,,No
11106501,1,LPR-HIK-JER-28-1,35.224568,31.853262,1/7/2024,34:13.7,,,No
1000963,4,136_94,35.289894,31.767723,1/7/2024,03:56.2,,,No
1166279,1,LPR-HIK-MKZ-252,35.00765,32.10786,1/7/2024,34:28.1,,,No
1166279,1,LPR-HIK-MKZ-43,35.00765,32.10786,1/7/2024,34:28.4,,,No
1027485,4,5127_91,35.291194,31.768001,1/7/2024,36:16.1,,,No
11106501,1,LPR-HIK-JER-32-1,35.216183,31.860145,1/7/2024,36:41.5,,,No
1027485,4,136_94,35.289894,31.767723,1/7/2024,37:02.6,,,No
1027485,4,136_92,35.289894,31.767723,1/7/2024,37:09.5,,,No
1166279,4,135_81,35.1269,32.104,1/7/2024,43:23.0,,,No
11106501,1,LPR-HIK-JER-20,35.17509,31.85727,1/7/2024,44:35.4,,,No
11106501,1,LPR-HIK-JER-21,35.17509,31.85727,1/7/2024,45:08.7,,,No
1147561,1,LPR-HIK-JER-3,35.191073,31.72583,1/7/2024,45:40.0,,,No
1091539,1,LPR-HIK-JER-26,35.17698,31.87185,1/7/2024,47:12.0,,,No
1147561,1,LPR-HIK-JER-114,35.169831,31.70624,1/7/2024,48:28.2,,,No
1026167,1,LPR-HIK-MKZ-7,34.998507,32.184376,1/7/2024,52:19.5,,,No
1026167,4,0874_92,34.996443,32.18792289,1/7/2024,54:09.5,,,No
10821101,1,LPR-HIK-JER-51,35.111099,31.718702,1/7/2024,56:33.4,,,No
10821101,1,LPR-HIK-JER-121,35.119739,31.716478,1/7/2024,57:21.7,,,No
10816803,1,LPR-HIK-SHY-9-2,35.051267,32.182495,1/7/2024,03:41.8,,,No
1128237,1,LPR-HIK-JER-126,35.263757,31.783185,1/7/2024,23:27.4,,,No
11090503,1,LPR-HIK-JER-3,35.191073,31.72583,1/7/2024,04:50.5,,,No
10816803,4,9187_91,35.03019,32.183328,1/7/2024,05:07.3,,,No
1059388,4,661_901,35.15813,31.68419,1/7/2024,06:00.6,,,No
10816803,4,131_91,35.012236,32.187282,1/7/2024,06:20.8,,,No
10816803,4,0166_91,35.01049,32.187153,1/7/2024,06:43.3,,,No
11090503,1,LPR-HIK-JER-114,35.169831,31.70624,1/7/2024,07:24.7,,,No
10816803,1,LPR-HIK-MKZ-140,35.000488,32.185502,1/7/2024,07:57.6,,,No
11628203,1,Site66WestFront2,35.165001,32.109673,1/7/2024,10:03.3,,,No
1000963,4,136_92,35.289894,31.767723,1/7/2024,44:08.0,,,No
11294202,1,LPR-HIK-MKZ-43,35.00765,32.10786,1/7/2024,11:24.7,,,No
11294202,1,LPR-HIK-MKZ-252,35.00765,32.10786,1/7/2024,11:26.5,,,No
11628203,1,Site65121WestFront,35.1386831,32.1093786,1/7/2024,13:19.3,,,No
11090503,1,LPR-HIK-JER-77,35.1227,31.7134,1/7/2024,14:10.0,,,No
1048556,1,Site66WestFront2,35.165001,32.109673,1/7/2024,14:32.5,,,No
1086810,4,181_82,35.389266,31.819366,1/7/2024,15:12.1,,,No
11285902,4,161_92,35.142069,31.651386,1/7/2024,15:29.5,,,No
1048556,4,141_90,35.1377,32.1098,1/7/2024,16:24.0,,,No
1048556,4,184_92,35.13282,32.113049,1/7/2024,16:59.8,,,No
1048556,4,184_91,35.13282,32.113049,1/7/2024,17:04.4,,,No
1087884,1,LPR-HIK-JER-13,35.19439,31.80083,1/7/2024,20:34.9,,,No
11294202,4,195_91,35.16687995,32.10889886,1/7/2024,21:47.8,,,No
11294202,1,Site66EastFront,35.165969,32.108899,1/7/2024,21:47.8,,,No
1022172,1,LPR-HIK-JER-6,35.2420857,31.808259,1/7/2024,21:51.0,,,No
1137074,1,LPR-HIK-MKZ-7,34.998507,32.184376,1/7/2024,24:00.7,,,No
1146937,1,LPR-HIK-SHY-4,35.131748,31.542101,1/7/2024,24:03.2,,,No
1137074,1,LPR-HIK-MKZ-8,34.99917,32.18477,1/7/2024,24:21.3,,,No
1003587,1,Site9WestRear1,35.11716428,31.65516009,1/7/2024,14:52.7,,,No
1003587,1,Site9NorthRear1,35.11632433,31.65582633,1/7/2024,15:02.6,,,No
1057662,1,LPR-HIK-JER-51,35.111099,31.718702,1/7/2024,25:13.1,,,No
11294202,4,548_91,35.202949,32.121854,1/7/2024,25:18.8,,,No
1003587,4,1168_82,35.0742,31.6693,1/7/2024,21:17.4,,,No
1003587,1,LPR-HIK-JER-68,35.05324,31.67078,1/7/2024,23:23.1,,,No
1057662,1,LPR-HIK-JER-121,35.119739,31.716478,1/7/2024,26:11.3,,,No
11572501,1,LPR-HIK-DRM-156,34.934131,31.345369,1/7/2024,26:22.0,,,No
1003587,1,LPR-HIK-JER-83-1,35.0062,31.6753,1/7/2024,27:15.5,,,No
11572501,1,LPR-HIK-DRM-157,34.934131,31.345369,1/7/2024,26:24.5,,,No
1086810,1,LPR-HIK-JER-159,35.263855,31.783369,1/7/2024,26:52.2,,,No
1051676,1,Site46611WestFront2,35.255702,31.854076,1/7/2024,27:48.5,,,No
1021510,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,1/7/2024,29:37.0,,,No
1146937,1,Site20WestFront,35.13214656,31.54174546,1/7/2024,29:42.7,,,No
1137074,1,LPR-HIK-MKZ-140,35.000488,32.185502,1/7/2024,30:04.8,,,No
11216701,1,LPR-HIK-JER-159,35.263855,31.783369,1/7/2024,31:56.4,,,No
1146937,4,7189_81,35.126646,31.561078,1/7/2024,32:43.8,,,No
11294202,4,7136_901,35.256567,32.116201,1/7/2024,33:17.4,,,No
1146937,4,7189_91,35.126646,31.561078,1/7/2024,33:25.4,,,No
1146937,1,Site310141NorthRear,35.11919826,31.56581624,1/7/2024,33:59.1,,,No
1146937,4,2103_94,35.1207179,31.5854521,1/7/2024,35:53.2,,,No
1146937,4,2103_91,35.1201007,31.5853727,1/7/2024,35:56.6,,,No
1078853,1,LPR-HIK-JER-77,35.1227,31.7134,1/7/2024,38:03.6,,,No
1078853,1,LPR-HIK-JER-122,35.119916,31.716628,1/7/2024,38:38.7,,,No
1048110,1,Site59SouthFront1,35.28943816,32.04896004,1/7/2024,41:11.4,,,No
10979903,4,89_91,35.142611,31.651473,1/7/2024,41:14.0,,,No
11294202,4,3142_901,35.342195,32.105364,1/7/2024,41:29.2,,,No
11294202,4,3142_902,35.342195,32.105364,1/7/2024,41:32.1,,,No
1048110,4,7210_92,35.2916064,32.0475861,1/7/2024,41:55.5,,,No
11294202,4,347_91,35.348774,32.090988,1/7/2024,42:30.5,,,No
11294202,4,347_92,35.348774,32.090988,1/7/2024,42:35.3,,,No
11294202,4,4229_92,35.35381587,32.07310987,1/7/2024,43:54.0,,,No
11294202,1,Site02133NorthRear,32.07349,35.354017,1/7/2024,44:04.1,,,Yes
1048556,4,184_91,35.13282,32.113049,1/7/2024,46:03.5,,,No
11294202,4,9903_02,35.380631,32.089731,1/7/2024,47:28.3,,,No
1146937,4,30_901,35.157733,31.704161,1/7/2024,50:03.6,,,No
1048556,1,Site66KikarFront1,35.16501,32.10894,1/7/2024,50:33.6,,,No
1048556,1,Site66SouthFront1,35.165373,32.108801,1/7/2024,50:42.4,,,No
10979903,1,LPR-HIK-JER-77,35.1227,31.7134,1/7/2024,52:43.5,,,No
1060356,1,LPR-HIK-JER-104,35.05324,31.67078,1/7/2024,55:19.2,,,No
11294202,1,LPR-HIK-SHY-30-1,35.462968,32.048372,1/7/2024,56:07.8,,,No
11294202,4,9902_02,35.463069,31.908981,1/7/2024,56:18.6,,,No
11294202,1,LPR-HIK-SHY-22-2,35.463311,32.046753,1/7/2024,56:40.2,,,No
1060356,4,1168_82,35.0742,31.6693,1/7/2024,57:44.0,,,No
11645703,4,283_91,35.35136,31.834513,1/7/2024,58:40.2,,,No
11294202,4,4140_82,35.445775,32.022748,1/7/2024,58:46.2,,,No
10872302,1,LPR-HIK-JER-13,35.19439,31.80083,1/7/2024,00:01.0,,,No
1060356,1,Site9SouthFront2,35.11612446,31.65569784,1/7/2024,04:38.0,,,No
11123203,1,LPR-HIK-JER-13,35.19439,31.80083,1/7/2024,04:57.3,,,No
11294202,4,9901_01,35.463069,31.908981,1/7/2024,08:16.9,,,No
1068860,1,LPR-HIK-JER-3,35.191073,31.72583,1/7/2024,08:25.0,,,No
11294202,4,189_82,35.461481,31.895099,1/7/2024,09:33.9,,,No
11285902,4,148_92,35.142033,31.651754,1/7/2024,15:46.2,,,No
11285902,1,Site9WestRear1,35.11716428,31.65516009,1/7/2024,19:14.5,,,No
10816803,1,LPR-HIK-MKZ-7,34.998507,32.184376,1/7/2024,22:33.5,,,No
10816803,1,LPR-HIK-MKZ-8,34.99917,32.18477,1/7/2024,22:54.6,,,No
10816803,4,0166_91,35.01049,32.187153,1/7/2024,24:01.9,,,No
10816803,4,131_91,35.012236,32.187282,1/7/2024,24:29.8,,,No
10816803,4,0190_91,35.031223,32.183635,1/7/2024,26:13.6,,,No
10816803,1,LPR-HIK-SHY-9-1,35.051267,32.182495,1/7/2024,27:31.4,,,No
1060356,1,GUSHLPR1,35.1328485,31.64688789,1/7/2024,33:01.7,,,No
1019766,4,936_91,35.066837,32.28032,1/7/2024,34:11.5,,,No
1060356,4,2103_91,35.1201007,31.5853727,1/7/2024,39:14.1,,,No
1060356,1,Site310131SouthFront,35.11919826,31.56581624,1/7/2024,41:46.4,,,No
1060356,4,171_91,35.1268,31.5607,1/7/2024,44:45.3,,,No
1060356,1,LPR-HIK-SHY-3,35.131669,31.542215,1/7/2024,46:39.5,,,No
11285902,1,GUSHLPR1,35.1328485,31.64688789,1/7/2024,49:31.5,,,No
