ishitId,ExternalCameraId,Name,cameraType,brigadeName,siteName,x,y,Source
12200,5147_91,יוצאים\נכנסים לאום דארג' (3 מגה)(נתיקות),LPR,חטמר יהודה,צומת כרמל,35.182691,31.434254,נתיקות - הרכשה
12199,5147_92,ציר זמיר מגיעים מדרום (9 מגה)(נתיקות),LPR,חטמר יהודה,צומת כרמל,35.182691,31.434254,נתיקות - הרכשה
12634,992_902,ציר 60 (5 מגה) (נתיקות),LPR,חטמר יהודה,צומת מיתרים,35.004,31.378,נתיקות - הרכשה
12636,992_901,ציר זמיר (5 מגה) (נתיקות),LPR,חטמר יהודה,צומת מיתרים,35.004,31.377,נתיקות - הרכשה
11825,1224_91,הנוסעים מצפון לדרום (9 מגה)(נתיקות),LPR,חטמר יהודה,צומת מעון,35.164313,31.418416,נתיקות - הרכשה
11924,Site92EastRear1,יציאה מסמוע,LPR,חטמר יהודה,צומת סמוע,35.03450992,31.41554966,HTS - הרכשה
11923,Site92WestFront1,כניסה לסמוע,LPR,חטמר יהודה,צומת סמוע,35.03450992,31.41554966,HTS - הרכשה
11931,Site92NorthRear1,ציר יפהפיה מדרום לצפון - נתיב,LPR,חטמר יהודה,צומת סמוע,35.03344952,31.41807406,HTS - הרכשה
11932,Site92NorthRear2,ציר יפהפיה מדרום לצפון - שול,LPR,חטמר יהודה,צומת סמוע,35.03344952,31.41807406,HTS - הרכשה
11921,Site92SouthFront1,ציר יפהפיה מצפון לדרום - נתיב,LPR,חטמר יהודה,צומת סמוע,35.03288232,31.41811012,HTS - הרכשה
11922,Site92SouthFront2,ציר יפהפיה מצפון לדרום - שול,LPR,חטמר יהודה,צומת סמוע,35.03288232,31.41811012,HTS - הרכשה
12238,144_92,יוצאים\נכנסים לעבדה (9 מגה)(נתיקות),LPR,חטמר יהודה,צומת עבדה (חרבת כרמה),35.03026745,31.46317945,נתיקות - הרכשה
12239,144_91,ציר 60 לשני הכיוונים (3 מגה)(נתיקות),LPR,חטמר יהודה,צומת עבדה (חרבת כרמה),35.03025791,31.4632247,נתיקות - הרכשה
12627,9101_91,נכנסים ויוצאים לציר ענטוז (9 מגה) (נתיקות),LPR,חטמר יהודה,צומת ענטוז,35.12149,31.394098,נתיקות - הרכשה
11981,246_94,יוצאים מפני חבר (3 מגה)(נתיקות),LPR,חטמר יהודה,צומת פני חבר,35.143299,31.490355,נתיקות - הרכשה
11982,246_93,נוסעים על זמיר הגעה מדרום (3 מגה)(נתיקות),LPR,חטמר יהודה,צומת פני חבר,35.142842,31.490461,נתיקות - הרכשה
11983,246_91,נוסעים על זמיר הגעה מצפון (9 מגה)(נתיקות),LPR,חטמר יהודה,צומת פני חבר,35.142664,31.490412,נתיקות - הרכשה
11980,246_92,נכנסים לפני חבר (3 מגה)(נתיקות),LPR,חטמר יהודה,צומת פני חבר,35.143299,31.490355,נתיקות - הרכשה
11979,24_91,יוצאים\נכנסים לקילקס (3 מגה)(נתיקות),LPR,חטמר יהודה,קילקס דרום,35.095513,31.497313,נתיקות - הרכשה
11978,24_92,נוסעים על 60 הגעה ממערב (9 מגה)(נתיקות),LPR,חטמר יהודה,קילקס דרום,35.095634,31.497428,נתיקות - הרכשה
11977,18_91,יוצאים\נכנסים לחברון (3 מגה)(נתיקות),LPR,חטמר יהודה,קילקס צפון,35.095284,31.497717,נתיקות - הרכשה
11976,18_92,נוסעים על 60 מגיעים ממזרח(חטיבה) (9 מגה)(נתיקות),LPR,חטמר יהודה,קילקס צפון,35.095284,31.497717,נתיקות - הרכשה
12308,4225_91,כניסה ויציאה מבני נעים(כניסה צפונית) (3 מגה)(נתיקות),LPR,חטמר יהודה,קריית ארבע דרום (בני נעים),35.131493,31.531843,נתיקות - הרכשה
11408,LPR-HIK-SHY-4,ק. ארבע יציאה לכ. 60 מ.י,LPR,חטמר יהודה,קרית ארבע,35.13175,31.5421,משטרה - הרכשה
11407,LPR-HIK-SHY-3,ק. ארבע כניסה מכ. 60 מ.י,LPR,חטמר יהודה,קרית ארבע,35.131668,31.542215,משטרה - הרכשה
8923,182_90,מהבאקות לכיוון צומת 0 (7 מגה)(נתיקות),LPR,חטמר מנשה,בולם חרמש,35.1206,32.4275,נתיקות - הרכשה
11986,8155_81,ממזרח למערב לציר (כחול חשאי),LPR,חטמר מנשה,בחן,35.027682,32.347782,נתיקות - הרכשה
11718,228_81,מרקם חיים חירבת אל עבד - זבדה (5 מגה)(נתיקות),LPR,חטמר מנשה,גשר אוקינוס,35.11745,32.4456,נתיקות - הרכשה
11719,228_82,ציר נסיעה מחסום ריחן - צומת 0 (5 מגה)(נתיקות),LPR,חטמר מנשה,גשר אוקינוס,35.11745,32.4456,נתיקות - הרכשה
12463,255_81,לכיוון הגשר (3 מגה)(נתיקות),LPR,חטמר מנשה,חווה 8 ,35.0402427,32.2816059,נתיקות - הרכשה
9337,255_82,מ-לכיוון פארון (9 מגה)(נתיקות),LPR,חטמר מנשה,חווה 8 ,35.0402427,32.2816059,נתיקות - הרכשה
11802,LPR-HIK-ZFN-13,מעבר גלבוע 60 מאדום,LPR,חטמר מנשה,מעבר גלבוע,35.309654,32.512128,משטרה - הרכשה
11801,LPR-HIK-ZFN-1,מעבר גלבוע כ. 60 מכחול,LPR,חטמר מנשה,מעבר גלבוע,35.30888,32.51139,משטרה - הרכשה
12564,LPR-HIK-MKZ-1,"מעבר ניצני עוז, מכחול",LPR,חטמר מנשה,מעבר ניצני עוז,35.01521,32.311688,משטרה - הרכשה
12325,108_91,עלייה לפילבוקס (כחול חשאי),LPR,חטמר מנשה,מעבר ניצני עוז,35.015406,32.311753,נתיקות - הרכשה
11856,229_93,הבאים מכיוון מעבר ריחן (3 מגה)(נתיקות),LPR,חטמר מנשה,מעבר ריחן,35.118632,32.45253,נתיקות - הרכשה
11857,229_92,הנוסעים לכיוון מעבר ריחן (3 מגה)(נתיקות),LPR,חטמר מנשה,מעבר ריחן,35.118632,32.45253,נתיקות - הרכשה
11741,LPR-HIK-HOF-8,מעבר ריחן 596 מאדום,LPR,חטמר מנשה,מעבר ריחן,35.11727,32.45087,משטרה - הרכשה
11740,LPR-HIK-HOF-1,מעבר ריחן 596 מכחול,LPR,חטמר מנשה,מעבר ריחן,35.11727,32.45087,משטרה - הרכשה
12632,LPR-HIK-HOF-100,"מעבר ריחן 596, מאדום נתיב 2",LPR,חטמר מנשה,מעבר ריחן,NULL,NULL,משטרה - הרכשה
11858,229_91,צופה צפונה (מ\לכיוון ריחן)(3 מגה)(נתיקות),LPR,חטמר מנשה,מעבר ריחן,35.119051,32.453325,נתיקות - הרכשה
11791,LPR-HIK-MKZ-41,מעבר תאנים 407 מאדום,LPR,חטמר מנשה,מעבר תאנים,35.03873,32.2802,משטרה - הרכשה
11792,LPR-HIK-MKZ-42,מעבר תאנים 407 מכחול 1,LPR,חטמר מנשה,מעבר תאנים,35.03873,32.2802,משטרה - הרכשה
11793,LPR-HIK-MKZ-6,מעבר תאנים 407 מכחול 2,LPR,חטמר מנשה,מעבר תאנים,35.03873,32.2802,משטרה - הרכשה
12334,2166_92,כניסה ויציאה מספארין (5 מגה) (נתיקות),LPR,חטמר מנשה,ספארין,35.10339,32.26799,נתיקות - הרכשה
12335,2166_91,לכיוון עינב (שני כיווני הנסיעה) (5 מגה)(נתיקות),LPR,חטמר מנשה,ספארין,35.10339,32.26799,נתיקות - הרכשה
12028,170_83,מזרח - אתונה (5 מגה)(נתיקות),LPR,חטמר מנשה,פילבוקס 180,35.152985,32.434065,נתיקות - הרכשה
11539,170_81,צפון - אוקיינוס (5 מגה)(נתיקות),LPR,חטמר מנשה,פילבוקס 180,35.152985,32.434065,נתיקות - הרכשה
12039,168_83,מזרח לכיוון יעבד (5 מגה)(נתיקות),LPR,חטמר מנשה,פילבוקס 185,35.165503,32.434413,נתיקות - הרכשה
11544,168_82,מערב מכיוון ריחן (5 מגה)(נתיקות),LPR,חטמר מנשה,פילבוקס 185,35.165503,32.434413,נתיקות - הרכשה
11546,134_91,לכיוון כניסה ליעבד (7 מגה)(נתיקות),LPR,חטמר מנשה,פילבוקס 190,35.180392,32.432627,נתיקות - הרכשה
12490,134_94,לכיון יציאה מיעבד (9 מגה)(נתיקות),LPR,חטמר מנשה,פילבוקס 190,35.180392,32.432627,נתיקות - הרכשה
11531,5669_91,הבאים מכיוון חרמש(3 מגה)(נתיקות),LPR,חטמר מנשה,צ. 0 - מזרח-מערב (144),35.1437113,32.4315401,נתיקות - הרכשה
11534,5669_93,הבאים מצפון (מרכז הצומת) (9 מגה)(נתיקות),LPR,חטמר מנשה,צ. 0 - מזרח-מערב (144),35.143711,32.43154,נתיקות - הרכשה
11532,5669_92,הנוסעים לכיוון חרמש(3 מגה)(נתיקות) ,LPR,חטמר מנשה,צ. 0 - מזרח-מערב (144),35.143711,32.43154,נתיקות - הרכשה
11533,182_81,הנוסעים מ\לכיוון מעבר ריחן(3 מגה)(נתיקות),LPR,חטמר מנשה,צ. 0 - צפון-דרום (144),35.1429602,32.432869,נתיקות - הרכשה
11936,47_92,יציאה מטול כרם (9 מגה)(נתיקות),LPR,חטמר מנשה,צ. 143  197,35.135656,32.290747,נתיקות - הרכשה
12037,47_91,כניסה לטול כרם (7 מגה)(נתיקות),LPR,חטמר מנשה,צ. 143  197,35.135656,32.290747,נתיקות - הרכשה
11433,Site18111EastFront,ציר דרמה - נתיב לכיוון מזרח,LPR,חטמר מנשה,צ. 143  197,35.135383,32.288884,HTS - הרכשה
11434,Site18112WestRear,ציר דרמה - נתיב לכיוון מערב,LPR,חטמר מנשה,צ. 143  197,35.135415,32.288919,HTS - הרכשה
11502,Site18122NorthFront,ציר מצילתיים דרומית לצומת 143 - נתיב לכיוון צפון,LPR,חטמר מנשה,צ. 143  197,35.135946,32.28725,HTS - הרכשה
11501,Site18121SouthRear,ציר מצליתיים דרומית לצומת 143 - נתיב לכיוון דרום,LPR,חטמר מנשה,צ. 143  197,35.135946,32.287539,HTS - הרכשה
11542,188_81,כניסה ויציאה מכיוון מחסום תאנים(5 מגה) (נתיקות),LPR,חטמר מנשה,צ. אבני חפץ ,35.067409,32.2774,נתיקות - הרכשה
12004,6185_92,מגיעים מכיוון מזרח לכיכר (9 מגה)(נתיקות),LPR,חטמר מנשה,צ. אבני חפץ ,35.067434,32.277367,נתיקות - הרכשה
11537,8103_91,יציאה מטול כרם (9 מגה)(נתיקות),LPR,חטמר מנשה,צ. האורות,35.066773,32.28033,נתיקות - הרכשה
11538,8103_92,כניסה לטול כרם (7 מגה)(נתיקות),LPR,חטמר מנשה,צ. האורות,35.066773,32.28033,נתיקות - הרכשה
12041,936_92,לכיוון דרום (צומת אבני חפץ)(5 מגה)(נתיקות),LPR,חטמר מנשה,צ. האורות,35.066837,32.28032,נתיקות - הרכשה
12044,936_91,לכיוון מזרח (אבני חפץ)(5 מגה)(נתיקות),LPR,חטמר מנשה,צ. האורות,35.066837,32.28032,נתיקות - הרכשה
12234,936_94,נכנסים ויוצאים מטול כרם (שער הצהוב)(PTZ-LPR)(נתיקות),LPR,חטמר מנשה,צ. האורות,35.0668,32.2803,נתיקות - הרכשה
12676,Blue_3,Blue_3,LPR,חטמר מנשה,צומת 8,NULL,NULL,נתיקות - הרכשה
12326,117_91,לכיון הצומת (מערב) (כחול חשאי),LPR,חטמר מנשה,צומת 8,35.188247,32.434455,נתיקות - הרכשה
11868,1128_91,הבאים מ\לכיוון ריחן (3 מגה)(נתיקות),LPR,חטמר מנשה,צומת אום ריחן,35.147907,32.479973,נתיקות - הרכשה
11869,1128_93,הבאים מכיוון אום ריחן (9 מגה)(נתיקות),LPR,חטמר מנשה,צומת אום ריחן,35.147908,32.480069,נתיקות - הרכשה
11867,1128_92,הבאים מכיוון שקד (3 מגה)(נתיקות),LPR,חטמר מנשה,צומת אום ריחן,35.147908,32.480069,נתיקות - הרכשה
12316,207_92,כניסה ויציאה מבית ליד (5 מגה) (נתיקות),LPR,חטמר מנשה,צומת בית ליד,35.14909,32.27385,נתיקות - הרכשה
12315,207_91,ציר 60 לנוסעים משבש לעינב (5 מגה) (נתיקות),LPR,חטמר מנשה,צומת בית ליד,35.14909,32.27385,נתיקות - הרכשה
11613,8226_92,כניסה ויציאה מהכפר (5 מגה)(נתיקות),LPR,חטמר מנשה,צומת ראמין,35.147197,32.279403,נתיקות - הרכשה
11612,8226_91,לכיוון דרום שני הנתיבים (5 מגה)(נתיקות),LPR,חטמר מנשה,צומת ראמין,35.147197,32.279403,נתיקות - הרכשה
11908,148_92,הבאים מאפרת לכיוון צומת הגוש (9 מגה)(נתיקות),LPR,חטמר עציון,אפרת דרום,35.142033,31.651754,נתיקות - הרכשה
11907,148_91,הבאים מכיוון ירושלים + הפונים לכיוון אפרת (3 מגה)(נתיקות),LPR,חטמר עציון,אפרת דרום,35.142033,31.651754,נתיקות - הרכשה
11909,148_93,הבאים מכיוון ירושלים לצומת הגוש (9 מגה)(נתיקות),LPR,חטמר עציון,אפרת דרום,35.142033,31.651754,נתיקות - הרכשה
11910,161_91,הנוסעים מכיוון צומת הגוש צפונה (3 מגה)(נתיקות),LPR,חטמר עציון,אפרת דרום,35.141773,31.651222,נתיקות - הרכשה
11913,89_91,הפונים מכיוון מזרח(אפרת) צפונה(ירושלים) (3 מגה)(נתיקות),LPR,חטמר עציון,אפרת דרום,35.142611,31.651473,נתיקות - הרכשה
11911,161_92,הפונים מכיוון צומת הגוש מזרחה(אפרת) (9 מגה)(נתיקות),LPR,חטמר עציון,אפרת דרום,35.142069,31.651386,נתיקות - הרכשה
11565,54_81,לבאים ממזרח - צומת הT - (5 מגה)(נתיקות),LPR,חטמר עציון,אפרת הואלי,35.14753,31.648035,נתיקות - הרכשה
11564,54_82,לבאים ממערב - אפרת דרום (9 מגה)(נתיקות),LPR,חטמר עציון,אפרת הואלי,35.147142,31.648087,נתיקות - הרכשה
12135,110_91,לכיוון הצומת שבמרקם חיים (5 מגה)(נתיקות),LPR,חטמר עציון,בית סאחור,35.244778,31.6939031,נתיקות - הרכשה
11824,110_92,מרקם חיים בית סאחור (5 מגה)(נתיקות),LPR,חטמר עציון,בית סאחור,35.2447644,31.6941546,נתיקות - הרכשה
12380,238_92,יציאת רכב שער - A (7 מגה)(נתיקות),LPR,חטמר עציון,"בית""ר עלית",35.126297,31.704902,נתיקות - הרכשה
12379,238_91,יציאת רכב שער-A (7 מגה)(נתיקות),LPR,חטמר עציון,"בית""ר עלית",35.126297,31.704902,נתיקות - הרכשה
11862,950_91,כניסה ויציאה מ/לציר ביאלר מכיוון זעתרה - בית תעמר (3 מגה)(נתיקות),LPR,חטמר עציון,גשר זעתרה ,35.245156,31.675269,נתיקות - הרכשה
11863,950_92,מרקם חיים בית תעמר - זעתרה (3 מגה)(נתיקות),LPR,חטמר עציון,גשר זעתרה ,35.245156,31.675269,נתיקות - הרכשה
12208,1116_91,לכיוון נחלין שני הנתיבים (5 מגה)(נתיקות),LPR,חטמר עציון,גשר חוסאן,35.132972,31.704259,נתיקות - הרכשה
12710,991_901,2 הכיוונים על הגשר,LPR,חטמר עציון,גשר ליברמן,35.24959,31.67772,נתיקות - הרכשה
11772,LPR-HIK-JER-68,י-ם מעבר הלה 367 מאדום 1,LPR,חטמר עציון,י-ם מעבר הלה ,35.05324,31.67078,משטרה - הרכשה
11773,LPR-HIK-JER-69,י-ם מעבר הלה 367 מאדום נתיב 2,LPR,חטמר עציון,י-ם מעבר הלה ,35.05324,31.67078,משטרה - הרכשה
11743,LPR-HIK-JER-104,י-ם מעבר הלה 367 מכחול נתיב 1,LPR,חטמר עציון,י-ם מעבר הלה ,35.05324,31.67078,משטרה - הרכשה
11744,LPR-HIK-JER-105,י-ם מעבר הלה 367 מכחול נתיב 2,LPR,חטמר עציון,י-ם מעבר הלה ,35.05324,31.67078,משטרה - הרכשה
12641,1012_901,מדרום לצפון (9 מגה) (נתיקות),LPR,חטמר עציון,כיכר הרודיון,35.23772,31.66885,נתיקות - הרכשה
11568,107_91,מצפון לדרום (9 מגה) (נתיקות),LPR,חטמר עציון,כיכר הרודיון,35.2375,31.669,נתיקות - הרכשה
4579,Site102181EastRear,היורדים מציר ביאלר לציר אסואין - אחורי,LPR,חטמר עציון,ליברמן,35.24878774,31.70341555,HTS - הרכשה
4580,Site102191WestRear,העולים מציר אסואין לציר ביאלר - אחורי,LPR,חטמר עציון,ליברמן,35.2487925,31.70362733,HTS - הרכשה
4572,Site101081SouthWestRear,יציאה מהכיכר דרומה לכיוון תקוע - אחורי,LPR,חטמר עציון,ליברמן,35.23773514,31.66889671,HTS - הרכשה
4571,Site101071SouthRear,יציאה מהכיכר לכיוון המוצב - שדה בר / הורדיון,LPR,חטמר עציון,ליברמן,35.23793502,31.66867304,HTS - הרכשה
4570,Site101061NorthRear,יציאה מהכיכר צפונה (הנוסעים לכיוון ירושלים) - אחורי,LPR,חטמר עציון,ליברמן,35.23730922,31.66844224,HTS - הרכשה
4574,Site101101NorthRear,כניסה ויציאה מהכיכר ל/מכיוון בית תעמר,LPR,חטמר עציון,ליברמן,35.23788029,31.66917035,HTS - הרכשה
4573,Site101091WestRear,כניסה ויציאה מהכיכר ל/מכיוון מערב - רפידא פורידס,LPR,חטמר עציון,ליברמן,35.23748292,31.66906566,HTS - הרכשה
4576,Site101111SouthWestFront,כניסה לכיכר מכיוון צפון (ירושלים) - קדמי,LPR,חטמר עציון,ליברמן,35.23797785,31.66911562,HTS - הרכשה
4575,Site101121EastRear,נסיעה לכיוון צפון (ירושלים) 2,LPR,חטמר עציון,ליברמן,35.23805161,31.66898951,HTS - הרכשה
4569,LibBerehEastRear,נסיעה מזרחה לכיוון נוקדים - אחורי,LPR,חטמר עציון,ליברמן,35.23425042,31.6643103,HTS - הרכשה
4578,Site102B2WestRear,ציר אסואין- תנועה ממזרח למערב,LPR,חטמר עציון,ליברמן,35.24822381,31.70414367,HTS - הרכשה
4577,Site102B1EastRear,ציר אסואין- תנועה ממערב למזרח,LPR,חטמר עציון,ליברמן,35.24834516,31.70426502,HTS - הרכשה
4582,Site102202NorthRear,ציר ביאלר- נתיב תנועה מדרום לצפון ,LPR,חטמר עציון,ליברמן,35.24851886,31.70364398,HTS - הרכשה
4581,Site102201NorthRear,ציר ביאלר- נתיב תנועה מדרום לצפון נתיב ימני - שוליים,LPR,חטמר עציון,ליברמן,35.24853552,31.70364398,HTS - הרכשה
4584,Site102212SouthRear,ציר ביאלר- נתיב תנועה מצפון לדרום נתיב ימני,LPR,חטמר עציון,ליברמן,35.24824522,31.70401518,HTS - הרכשה
4583,Site102211SouthRear,ציר ביאלר- נתיב תנועה מצפון לדרום נתיב שמאלי,LPR,חטמר עציון,ליברמן,35.24827377,31.703989,HTS - הרכשה
11552,346_81,כניסה ויציאה בית פאגר (9 מגה)(נתיקות),LPR,חטמר עציון,מגדל עוז שער אחורי,35.1394999,31.638238,נתיקות - הרכשה
11554,91_92,יציאה מבית ג'אלא (5 מגה)(נתיקות),LPR,חטמר עציון,מוצב פנורמה,35.177219,31.71605,נתיקות - הרכשה
11553,91_91,לכיוון בית ג'אלה (7 מגה) (נתיקות),LPR,חטמר עציון,מוצב פנורמה,35.177219,31.71605,נתיקות - הרכשה
11463,4_90,כל הנתיבים לבאים מצפון (7 מגה)(נתיקות),LPR,חטמר עציון,מחסום הקיוסק,35.2891,31.7422,נתיקות - הרכשה
12599,20_91,מדרום לצפון (9 מגה)(נתיקות),LPR,חטמר עציון,מחסום הקיוסק,35.289373,31.742037,נתיקות - הרכשה
12600,20_92,מצפון לדרום (9 מגה)(נתיקות),LPR,חטמר עציון,מחסום הקיוסק,35.289373,31.742037,נתיקות - הרכשה
11426,Site17171NorthFront,ציר אסואין מדרום לצפון,LPR,חטמר עציון,מחסום הקיוסק,35.286484,31.741957,HTS - הרכשה
11425,Site17122SouthRear2,ציר אסואין מצפון לדרום - נתיב ימני,LPR,חטמר עציון,מחסום הקיוסק,35.289419,31.741892,HTS - הרכשה
11424,Site17122SouthRear1,ציר אסואין מצפון לדרום - נתיב שמאלי,LPR,חטמר עציון,מחסום הקיוסק,35.289377,31.741892,HTS - הרכשה
11776,LPR-HIK-JER-77,מעבר ביתר 375 מאדום צילום אחורי,LPR,חטמר עציון,מעבר ביתר כ.375,35.1227,31.7134,משטרה - הרכשה
11769,LPR-HIK-JER-51,מעבר ביתר 375 מכחול צילום אחורי,LPR,חטמר עציון,מעבר ביתר כ.375,35.111099,31.718702,משטרה - הרכשה
11749,LPR-HIK-JER-122,מעבר ביתר כ. 375 מאדום צילום קדמי,LPR,חטמר עציון,מעבר ביתר כ.375,35.119916,31.716628,משטרה - הרכשה
11748,LPR-HIK-JER-121,מעבר ביתר כ. 375 מכחול צילום קדמי,LPR,חטמר עציון,מעבר ביתר כ.375,35.119739,31.716478,משטרה - הרכשה
12472,LPR-HIK-JER-83-1,"י-ם מעבר הל""ה 367 מכחול",LPR,חטמר עציון,"מעבר הל""ה - נוה מיכאל",35.0062,31.6753,משטרה - הרכשה
12486,LPR-HIK-JER-83-2,"י-ם, מעבר הל""ה 367, יציאה",LPR,חטמר עציון,"מעבר הל""ה - נוה מיכאל",NULL,NULL,משטרה - הרכשה
11746,LPR-HIK-JER-114,מעבר המנהרות 60 מכחול 1,LPR,חטמר עציון,מעבר המנהרות,35.169831,31.70624,משטרה - הרכשה
12301,LPR-HIK-JER-3,מעבר המנהרות 60 מכחול צילום אחורי,LPR,חטמר עציון,מעבר המנהרות,35.191073,31.72583,משטרה - הרכשה
12603,LPR-HIK-JER-173,"מעבר המנהרות, מכחול, 2",LPR,חטמר עציון,מעבר המנהרות,35.1698304,31.70623731,משטרה - הרכשה
11777,LPR-HIK-JER-9,מעבר מזמוריה 398 מאדום,LPR,חטמר עציון,מעבר מזמורה,35.247637,31.712889,משטרה - הרכשה
11750,LPR-HIK-JER-123,מעבר מזמוריה 398 מאדום צילום קדמי,LPR,חטמר עציון,מעבר מזמורה,35.246901,31.714872,משטרה - הרכשה
11745,LPR-HIK-JER-11,מעבר מזמוריה 398 מכחול,LPR,חטמר עציון,מעבר מזמורה,35.232735,31.723975,משטרה - הרכשה
11751,LPR-HIK-JER-124,מעבר מזמוריה 398 מכחול צילום קדמי,LPR,חטמר עציון,מעבר מזמורה,35.246901,31.714872,משטרה - הרכשה
11763,LPR-HIK-JER-27,מעבר עין יעל 385 מכחול 1,LPR,חטמר עציון,מעבר עין יעל,35.17641,31.743485,משטרה - הרכשה
11759,LPR-HIK-JER-131,מעבר עין יעל 385 מכחול 2,LPR,חטמר עציון,מעבר עין יעל,35.170835,31.742552,משטרה - הרכשה
12611,LPR-HIK-JER-138,דרך חברון לצפון,LPR,חטמר עציון,מעבר רחל,35.205139,31.728214,משטרה - הרכשה
11747,LPR-HIK-JER-12,מעבר רחל מאדום,LPR,חטמר עציון,מעבר רחל,35.2049727,31.7239177,משטרה - הרכשה
11762,LPR-HIK-JER-22,מעבר רחל מכחול,LPR,חטמר עציון,מעבר רחל,35.2049727,31.7239177,משטרה - הרכשה
11855,5127_91,יציאה ממעלה אדומים (7 מגה)(נתיקות),LPR,חטמר עציון,מעלה אדומים - 7 מגה,35.291194,31.768001,נתיקות - הרכשה
12036,5127_93,כניסה למעלה אדומים (5 מגה)(נתיקות),LPR,חטמר עציון,מעלה אדומים - 7 מגה,35.291194,31.768001,נתיקות - הרכשה
12358,261_901,מגיעים מכיוון בית אומר\אל ערוב (5 מגה)(נתיקות),LPR,חטמר עציון,עוקף בית אומר,35.1297,31.62362,נתיקות - הרכשה
12359,261_902,נוסעים לכיוון בית אומר\אל ערוב (5 מגה)(נתיקות),LPR,חטמר עציון,עוקף בית אומר,35.1297,31.62362,נתיקות - הרכשה
12629,136_94,הבאים מהכיכר (5 מגה)(נתיקות),LPR,חטמר עציון,עזריה - כיכר מעלה אדומים ,35.289894,31.767723,נתיקות - הרכשה
12628,136_93,הבאים מקידר(5 מגה)(נתיקות),LPR,חטמר עציון,עזריה - כיכר מעלה אדומים ,35.289894,31.767723,נתיקות - הרכשה
9009,136_92,יציאה מעזריה (9 מגה)(נתיקות),LPR,חטמר עציון,עזריה - כיכר מעלה אדומים ,35.289894,31.767723,נתיקות - הרכשה
8912,136_91,כניסה לעזריה (5 מגה)(נתיקות),LPR,חטמר עציון,עזריה - כיכר מעלה אדומים ,35.289894,31.767723,נתיקות - הרכשה
12131,2103_94,נוסעים מדרום לצפון (3 מגה)(נתיקות),LPR,חטמר עציון,פילבוקס 100 חלחול מזרח,35.120425,31.585438,נתיקות - הרכשה
12130,2103_91,נוסעים מצפון לדרום (3 מגה)(נתיקות),LPR,חטמר עציון,פילבוקס 100 חלחול מזרח,35.120425,31.585438,נתיקות - הרכשה
12132,2103_93,נכנסים ויוצאים מחלחול (3 מגה)(נתיקות),LPR,חטמר עציון,פילבוקס 100 חלחול מזרח,35.120117,31.585479,נתיקות - הרכשה
12133,2103_92,נכנסים ויוצאים מסעיר (3 מגה)(נתיקות),LPR,חטמר עציון,פילבוקס 100 חלחול מזרח,35.120117,31.585479,נתיקות - הרכשה
12566,211_92,ציר 60 (בית לחם) - שני הנתיבים (5 מגה)(נתיקות),LPR,חטמר עציון,פילבוקס 30 - קבר רחל,35.202068,31.718383,נתיקות - הרכשה
11989,Site12SouthRear,"ציר יפיפיה, דרומית לפילבוקס: נתיב דרומה",LPR,חטמר עציון,פילבוקס 80 אל ערוב,35.132638,31.625823,HTS - הרכשה
11988,Site12SouthFront,"ציר יפיפיה, דרומית לפילבוקס: נתיב צפונה",LPR,חטמר עציון,פילבוקס 80 אל ערוב,35.132652,31.625807,HTS - הרכשה
11990,Site12NorthFront,"ציר יפיפיה, צפונית לפילבוקס: נתיב דרומה",LPR,חטמר עציון,פילבוקס 80 אל ערוב,35.13265,31.625811,HTS - הרכשה
11987,Site12NorthRear,"ציר יפיפיה, צפונית לפילבוקס: נתיב צפונה",LPR,חטמר עציון,פילבוקס 80 אל ערוב,35.132646,31.625819,HTS - הרכשה
12343,3124_901,כניסה ויציאה לבית לחם (5 מגה) (נתיקות),LPR,חטמר עציון,צ. אל חאדר,35.157642,31.704742,נתיקות - הרכשה
12488,25_91,"לכיוון בית""ר (5 מגה)(נתיקות)",LPR,חטמר עציון,צ. אל חאדר,35.155511,31.705935,נתיקות - הרכשה
12489,25_92,לכיוון חוסאן (5 מגה)(נתיקות),LPR,חטמר עציון,צ. אל חאדר,35.155511,31.705935,נתיקות - הרכשה
12340,30_901,נוסעים לירושלים (5 מגה) (נתיקות),LPR,חטמר עציון,צ. אל חאדר,35.157733,31.704161,נתיקות - הרכשה
11556,1168_81,כניסה לציר טורף לכיוון צוריף (5 מגה)(נתיקות),LPR,חטמר עציון,צומת 100 - ג'בעה,35.0742,31.6693,נתיקות - הרכשה
11557,1168_82,עוברים ושבים על ציר זרופז (5 מגה)(נתיקות),LPR,חטמר עציון,צומת 100 - ג'בעה,35.0742,31.6693,נתיקות - הרכשה
11558,31_81,הבאים לסעיר (9 מגה)(נתיקות),LPR,חטמר עציון,צומת 105 - מיצד,35.1801421,31.598347,נתיקות - הרכשה
11559,31_82,מרכז הצומת (5 מגה)(נתיקות),LPR,חטמר עציון,צומת 105 - מיצד,35.180512,31.598471,נתיקות - הרכשה
12669,0113_902,כניסה ויציאה מחוסאן (9 מגה)(נתיקות),LPR,חטמר עציון,צומת 32 חוסאן,35.125997,31.706388,נתיקות - הרכשה
11971,Site15SouthFront1,יציאה מבית לחם נתיב ימני,LPR,חטמר עציון,צומת 330 אפרת צפון,35.159695,31.685743,HTS - הרכשה
11972,Site15SouthFront2,יציאה מבית לחם נתיב שמאלי,LPR,חטמר עציון,צומת 330 אפרת צפון,35.159695,31.685743,HTS - הרכשה
